character_id,skill_slug,skill_name,skill_form,skill_type,skill_tag,energy_gen,skill_point_cost,wb_single,wb_aoe,wb_bounce,max_level,description
trailblazer_remembrance,base_memories_back_as_echoes,Memories Back as Echoes,base,Technique,Impair,0,0,0,0,0,1,"After using Technique, creates a Special Dimension that lasts for 10 second(s). Enemies within the Special Dimension are placed in a Time Stop state, halting all their actions. After entering battle against enemies afflicted with the Time Stop state, delays the action of all enemies by 50%, and then deals Ice DMG to all enemies equal to 100% of Trailblazer's ATK. Only 1 Dimension Effect created by allies can exist at the same time."
trailblazer_remembrance,base_together_mem,"Together, Mem!",base,Ultimate,AoE ATK,5,0,0,60,0,15,"Summons memosprite Mem. Grants Mem 40% Charge, then makes Mem deal Ice DMG equal to 300% of Mem's ATK to all enemies."
trailblazer_remembrance,enhanced_together_we_script_tomorrow,"Together, We Script Tomorrow!",enhanced,Basic ATK,AoE ATK,30,0,0,30,0,10,"Consumes 1 stack of ""Epic"" to dispel all Crowd Control debuffs on Mem. Trailblazer and Mem launch a Joint ATK, dealing Ice DMG to all enemies equal to 168% of Trailblazer's ATK and 168% of Mem's ATK respectively. Then, Mem gains 10% Charge."
trailblazer_remembrance,enhanced_i_choose_you,I Choose You!,enhanced,Skill,Restore,30,1,0,0,0,15,
tribbie,base_hundred_rockets,Hundred Rockets,base,Basic ATK,Blast,20,0,30,0,15,10,Deals Quantum DMG equal to 42% of Tribbie's Max HP to one designated enemy. Deals Quantum DMG equal to 21% of Tribbie's Max HP to adjacent targets.
tribbie,base_where_d_the_gifts_go,Where'd the Gifts Go,base,Skill,Support,30,1,0,0,0,15,"Gains ""Numinosity,"" lasting for 3 turn(s). This duration decreases by 1 at the start of this unit's every turn. While Tribbie has ""Numinosity,"" increases all ally targets' All-Type RES PEN by 30%."
tribbie,base_busy_as_tribbie,Busy as Tribbie,base,Talent,AoE ATK,5,0,0,15,0,15,"After other ally characters use Ultimate, Tribbie launches Follow-Up ATK, dealing Quantum DMG equal to 22.5% of Tribbie's Max HP to all enemies. This effect triggers up to 1 time per character. When Tribbie uses Ultimate, resets the trigger count for other ally characters. If the target was defeated before the Follow-Up ATK is launched, then launches the Follow-Up ATK against new enemy targets entering the battlefield."
tribbie,base_if_you_re_happy_and_you_know_it,If You're Happy and You Know It,base,Technique,Enhance,0,0,0,0,0,1,"After using Technique and upon entering battle, obtains ""Numinosity,"" lasting for 3 turn(s)."
tribbie,base_guess_who_lives_here,Guess Who Lives Here,base,Ultimate,AoE ATK,5,0,0,60,0,15,"Activates a Zone and deals Quantum DMG equal to 37.5% of Tribbie's Max HP to all enemies. While the Zone lasts, increases enemy targets' DMG taken by 37.5%. After an ally target attacks, for every 1 target hit, deals 1 instance of Quantum Additional DMG equal to 15% of Tribbie's Max HP to the target that has the highest HP among the hit targets. The Zone lasts for 2 turn(s). This duration decreases by 1 at the start of this unit's every turn."
welt,base_gravity_suppression,Gravity Suppression,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Imaginary DMG equal to 140% of Welt's ATK to one designated enemy.
welt,base_edge_of_the_void,Edge of the Void,base,Skill,Bounce,10,1,30,0,0,15,"Deals Imaginary DMG equal to 90% of Welt's ATK to one designated enemy and further deals DMG 2 extra times, with each time dealing Imaginary DMG equal to 90% of Welt's ATK to a random enemy. On hit, there is a 80% base chance to reduce the enemy's SPD by 10% for 2 turn(s)."
welt,base_time_distortion,Time Distortion,base,Talent,Enhance,0,0,0,0,0,15,"When hitting an enemy that is already Slowed, Welt deals Imaginary Additional DMG equal to 75% of his ATK to the enemy."
welt,base_gravitational_imprisonment,Gravitational Imprisonment,base,Technique,Impair,0,0,0,0,0,1,"After using Welt's Technique, create a Special Dimension that lasts for 15 second(s). Enemies in this Special Dimension have their movement speed reduced by 50%. After entering battle with enemies in the Special Dimension, there is a 100% base chance to Imprison the enemies for 1 turn. Imprisoned enemies have their actions delayed by 20% and SPD reduced by 10%. Only 1 Dimension Effect created by allies can exist at the same time."
welt,base_synthetic_black_hole,Synthetic Black Hole,base,Ultimate,AoE ATK,5,0,0,60,0,15,"Deals Imaginary DMG equal to 180% of Welt's ATK to all enemies, with a 100% base chance for enemies hit by this ability to be Imprisoned for 1 turn. Imprisoned enemies have their actions delayed by 44% and SPD reduced by 10%."
xueyi,base_mara_sunder_awl,Mara-Sunder Awl,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals 140% of Xueyi's ATK as Quantum DMG to one designated enemy target.
xueyi,base_iniquity_obliteration,Iniquity Obliteration,base,Skill,Blast,30,1,60,0,30,15,"Deals Quantum DMG equal to 175% of Xueyi's ATK to one designated enemy, and Quantum DMG equal to 87.5% of Xueyi's ATK to any adjacent enemies."
xueyi,base_karmic_perpetuation,Karmic Perpetuation,base,Talent,Bounce,2,0,15,0,0,15,"When Xueyi reduces enemy Toughness with attacks, ""Karma"" will be stacked. The more Toughness is reduced, the more stacks of ""Karma"" are added, up to 8 stacks. When Xueyi's teammates reduce enemy Toughness with attacks, Xueyi gains 1 stack(s) of ""Karma."" When ""Karma"" reaches the max number of stacks, consumes all current ""Karma"" stacks and immediately launches Follow-Up ATK against an enemy target, dealing DMG for 3 times, with each time dealing Quantum DMG equal to 112.5% of Xueyi's ATK to a single random enemy. This Follow-Up ATK will not add ""Karma"" stacks."
xueyi,base_summary_execution,Summary Execution,base,Technique,Maze ATK,0,0,60,0,0,1,"Immediately attacks the enemy. After entering combat, deals 80% of Xueyi's ATK as Quantum DMG to all enemies."
xueyi,base_divine_castigation,Divine Castigation,base,Ultimate,Single ATK,5,0,120,0,0,15,"Deals Quantum DMG equal to 300% of Xueyi's ATK to one designated enemy target. This attack ignores Weakness Types and reduces the enemy's Toughness. When the enemy's Weakness is Broken, the Quantum Weakness Break effect is triggered. In this attack, the more Toughness is reduced, the higher the DMG will be dealt, up to a max of 72% increase."
yanqing,base_frost_thorn,Frost Thorn,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Ice DMG equal to 140% of Yanqing's ATK to one designated enemy.
yanqing,base_darting_ironthorn,Darting Ironthorn,base,Skill,Single ATK,30,1,60,0,0,15,"Deals Ice DMG equal to 275% of Yanqing's ATK to one designated enemy and activates ""Soulsteel Sync"" for 1 turn."
yanqing,base_one_with_the_sword,One With the Sword,base,Talent,Single ATK,10,0,30,0,0,15,"When ""Soulsteel Sync"" is active, Yanqing is less likely to be attacked by enemies. Yanqing's CRIT Rate increases by 22.5% and his CRIT DMG increases by 37.5%. After Yanqing attacks an enemy, there is a 65% fixed chance to launch Follow-Up ATK, dealing Ice DMG equal to 62.5% of Yanqing's ATK to the enemy, which has a 65% base chance to Freeze the enemy for 1 turn. The Frozen target cannot take action and receives Ice Additional DMG equal to 62.5% of Yanqing's ATK at the beginning of each turn. When Yanqing receives DMG, the ""Soulsteel Sync"" effect will disappear."
yanqing,base_the_one_true_sword,The One True Sword,base,Technique,Enhance,0,0,0,0,0,1,"After using his Technique, at the start of the next battle, Yanqing deals 30% more DMG for 2 turn(s) to enemies whose current HP percentage is 50% or higher."
yanqing,base_amidst_the_raining_bliss,Amidst the Raining Bliss,base,Ultimate,Single ATK,5,0,90,0,0,15,"Increases Yanqing's CRIT Rate by 60%. When ""Soulsteel Sync"" is active, increases Yanqing's CRIT DMG by an extra 60%. This buff lasts for one turn. Afterwards, deals Ice DMG equal to 420% of Yanqing's ATK to one designated enemy."
yao_guang,base_whistlebolt_sings_joy,Whistlebolt Sings Joy,base,Basic ATK,Blast,30,0,30,0,15,10,Deals Physical DMG equal to 126% of Yao Guang's ATK to one designated enemy and Physical DMG equal to 42% of Yao Guang's ATK to targets adjacent to it. The Energy regenerated from Basic ATK increases to 30.
yao_guang,base_decalight_unveils_all,Decalight Unveils All,base,Skill,Support,30,1,0,0,0,15,"Deploys a Zone for 3 turn(s). This duration decreases by 1 at the start of this unit's every turn. While the Zone is active, increases all allies' Elation by an amount equal to 25% of Yao Guang's Elation. After Yao Guang uses Basic ATK or Skill, gains 3 Punchline."
yao_guang,base_behold_wherever_light_unfolds,Behold Wherever Light Unfolds,base,Talent,Support,0,0,0,0,0,15,"While Yao Guang holds ""Certified Banger"": After an ally target uses an attack, triggers the ""Great Boon"" effect, dealing 1 additional instance of 25% Elation DMG of the corresponding Type to 1 random hit target. If this attack consumes Skill Points, then additionally triggers ""Great Boon"" 1 time. When triggering the ""Great Boon"" effect, if the attacker's Elation is lower than that of Yao Guang, then this instance of Elation DMG will take Yao Guang's Elation into calculation. Triggering the ""Great Boon"" effect is not considered as using 1 instance of attack."
yao_guang,base_untethered_glimmer_sails_far,Untethered Glimmer Sails Far,base,Technique,Support,0,0,0,0,0,1,"After using Technique, automatically triggers Skill 1 time at the start of the next battle without consuming any Skill Points. When Yao Guang is in the team, breaking destructible objects immediately grants Fortune Pouch, up to 8 within every Earth Week."
yao_guang,base_hexagram_of_feathered_fortune,Hexagram of Feathered Fortune,base,Ultimate,Support,5,0,0,0,0,15,"Gains 5 Punchline. Aha immediately gains 1 extra turn where a fixed amount of 20 Punchline is taken into account. This turn does not consume Punchline, and increases all allies' All-Type RES PEN by 25% for 3 turn(s)."
yao_guang,enhanced_let_thy_fortune_burst_in_flames,Let Thy Fortune Burst in Flames,enhanced,Elation DMG,AoE ATK,5,0,15,60,0,15,"Inflicts ""Woe's Whisper"" on all enemies, lasting for 3 turn(s). Enemy targets under the ""Woe's Whisper"" state take 16% increased DMG. Deals 125% Physical Elation DMG to all enemies. Then, deals 5 instance(s) of 25% Physical Elation DMG to one random enemy."
yukong,base_arrowslinger,Arrowslinger,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals 140% of Yukong's ATK as Imaginary DMG to a target enemy.
yukong,base_emboldening_salvo,Emboldening Salvo,base,Skill,Support,30,1,0,0,0,15,"Obtains 2 stack(s) of ""Roaring Bowstrings"" (to a maximum of 2 stacks). When ""Roaring Bowstrings"" is active, the ATK of all allies increases by 100%, and every time an ally's turn (including Yukong's) ends, Yukong loses 1 stack of ""Roaring Bowstrings."" When it's the turn where Yukong gains ""Roaring Bowstrings"" by using Skill, ""Roaring Bowstrings"" will not be removed."
yukong,base_seven_layers_one_arrow,"Seven Layers, One Arrow",base,Talent,Enhance,0,0,0,0,0,15,"Basic ATK additionally deals Imaginary DMG equal to 100% of Yukong's ATK, and increases the Toughness Reduction of this attack by 100%. This effect can be triggered again after 1 turn(s)."
yukong,base_windchaser,Windchaser,base,Technique,Enhance,0,0,0,0,0,1,"After using her Technique, Yukong enters Sprint mode for 20 seconds. In Sprint mode, her movement speed increases by 35%, and Yukong gains 2 stack(s) of ""Roaring Bowstrings"" when she enters combat by attacking enemies."
yukong,base_diving_kestrel,Diving Kestrel,base,Ultimate,Single ATK,5,0,90,0,0,15,"If ""Roaring Bowstrings"" is active on Yukong when her Ultimate is used, additionally increases all allies' CRIT Rate by 31.5% and CRIT DMG by 78%. At the same time, deals Imaginary DMG equal to 456% of Yukong's ATK to one designated enemy."
yunli,base_galespin_summersault,Galespin Summersault,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Physical DMG equal to 140% of Yunli's ATK to one designated enemy target.
yunli,base_bladeborne_quake,Bladeborne Quake,base,Skill,Blast,30,1,60,0,30,15,Restores HP equal to 35% of Yunli's ATK plus 256.25. Deals Physical DMG equal to 150% of Yunli's ATK to one designated enemy target and Physical DMG equal to 75% of Yunli's ATK to adjacent targets.
yunli,base_flashforge,Flashforge,base,Talent,Blast,10,0,30,0,30,15,"When Yunli gets attacked by an enemy target, additionally regenerates 15 Energy and immediately launches a Counter on the attacker, dealing Physical DMG equal to 150% of Yunli's ATK to the attacker and Physical DMG equal to 75% of Yunli's ATK to adjacent targets. If there is no immediate target to Counter, then Counters a random enemy target instead."
yunli,base_posterior_precedence,Posterior Precedence,base,Technique,Enhance,0,0,0,0,0,1,"This unit gains the Ward effect, lasting for 20 seconds. During this time, upon entering combat by either attacking enemies or receiving an attack, immediately casts ""Intuit: Cull"" on a random enemy, and increases the DMG dealt by this attack by 80%."
yunli,base_earthbind_etherbreak,"Earthbind, Etherbreak",base,Ultimate,Enhance,5,0,60,0,30,15,"Consumes 120 Energy. Yunli gains Parry and Taunts all enemies, lasting until the end of the next ally's or enemy's turn. Increases the CRIT DMG dealt by Yunli's next Counter by 120%. When triggering the Counter effect from Talent, launches the Counter ""Intuit: Cull"" instead and removes the Parry effect. If no Counter is triggered while Parry is active, Yunli will immediately launch the Counter ""Intuit: Slash"" on a random enemy target.  ""Intuit: Slash"": Deals Physical DMG equal to 264% of Yunli's ATK to the target, and deals Physical DMG equal to 132% of Yunli's ATK to adjacent targets. ""Intuit: Cull"": Deals Physical DMG equal to 264% of Yunli's ATK to the target, and deals Physical DMG equal to 132% of Yunli's ATK to adjacent targets. Then, additionally deals 6 instances of DMG, each dealing Physical DMG equal to 86.4% of Yunli's ATK to a random single enemy.  When Yunli deals DMG via this ability, it's considered as dealing Ultimate DMG."
